Customer_ID,Customer_Segment,Age_Group
C10768,Regular,25-34
C10769,Regular,25-34
C10770,Regular,18-24
C10771,Regular,45-54
C10772,Regular,18-24
C10773,Regular,25-34
C10774,New,18-24
C10775,New,25-34
C10776,New,45-54
C10777,New,35-44
C10778,Regular,25-34
C10779,Regular,45-54
C10780,New,45-54
C10781,Loyal,35-44
C10782,Regular,45-54
C10783,Loyal,35-44
C10784,Regular,25-34
C10785,Regular,25-34
C10786,New,25-34
C10787,New,25-34
C10788,New,45-54
C10789,Regular,35-44
C10790,Regular,45-54
C10791,Regular,25-34
C10792,Regular,35-44
C10793,Loyal,35-44
C10794,New,35-44
C10795,New,35-44
C10796,Regular,25-34
C10797,Regular,18-24
C10798,Regular,55+
C10799,Regular,18-24
C10800,New,25-34
C10801,Regular,25-34
C10802,Loyal,25-34
C10803,New,35-44
C10804,Loyal,35-44
C10805,Loyal,45-54
C10806,New,25-34
C10807,New,25-34
C10808,Regular,45-54
C10809,Regular,55+
C10810,Regular,55+
C10811,Regular,35-44
C10812,Regular,18-24
C10813,New,18-24
C10814,Loyal,45-54
C10815,Regular,45-54
C10816,Regular,35-44
C10817,Loyal,25-34
C10818,Regular,35-44
C10819,New,25-34
C10820,Regular,25-34
C10821,Regular,25-34
C10822,New,45-54
C10823,Loyal,25-34
C10824,New,25-34
C10825,Regular,25-34
C10826,Regular,35-44
C10827,New,25-34
C10828,Loyal,45-54
C10829,Loyal,18-24
C10830,Regular,25-34
C10831,New,35-44
C10832,New,25-34
C10833,Regular,18-24
C10834,New,25-34
C10835,Regular,35-44
C10836,Loyal,18-24
C10837,Regular,25-34
C10838,Loyal,45-54
C10839,Regular,25-34
C10840,Regular,18-24
C10841,Loyal,25-34
C10842,Regular,35-44
C10843,Loyal,18-24
C10844,New,45-54
C10845,New,35-44
C10846,Loyal,25-34
C10847,Regular,45-54
C10848,Loyal,25-34
C10849,Loyal,25-34
C10850,New,35-44
C10851,Regular,25-34
C10852,Regular,25-34
C10853,Regular,25-34
C10854,Regular,25-34
C10855,New,25-34
C10856,Regular,35-44
C10857,Regular,35-44
C10858,New,25-34
C10859,Loyal,25-34
C10860,Regular,25-34
C10861,Loyal,25-34
C10862,Regular,18-24
C10863,New,25-34
C10864,Regular,25-34
C10865,New,25-34
C10866,Loyal,35-44
C10867,New,25-34
C10868,Regular,55+
C10869,Regular,45-54
C10870,Regular,55+
C10871,New,45-54
C10872,Regular,35-44
C10873,Regular,35-44
C10874,New,18-24
C10875,Loyal,35-44
C10876,New,35-44
C10877,Regular,25-34
C10878,Regular,35-44
C10879,New,25-34
C10880,Loyal,25-34
C10881,Regular,25-34
C10882,New,35-44
C10883,Regular,45-54
C10884,Regular,45-54
C10885,Regular,35-44
C10886,Regular,18-24
C10887,New,45-54
C10888,New,25-34
C10889,Loyal,45-54
C10890,New,18-24
C10891,Loyal,25-34
C10892,New,35-44
C10893,Loyal,35-44
C10894,Regular,25-34
C10895,Regular,35-44
C10896,New,25-34
C10897,New,25-34
C10898,New,35-44
C10899,New,25-34
C10900,New,35-44
C10901,Regular,18-24
C10902,Regular,25-34
C10903,Regular,25-34
C10904,Regular,25-34
C10905,Regular,25-34
C10906,Regular,35-44
C10907,Regular,55+
C10908,Regular,45-54
C10909,Loyal,35-44
C10910,New,25-34
C10911,New,25-34
C10912,Regular,18-24
C10913,New,25-34
C10914,Loyal,45-54
C10915,Loyal,25-34
C10916,New,25-34
C10917,New,25-34
C10918,Regular,25-34
C10919,Regular,18-24
C10920,New,35-44
C10921,Regular,25-34
C10922,Regular,35-44
C10923,Regular,25-34
C10924,New,35-44
C10925,Regular,35-44
C10926,New,35-44
C10927,Loyal,25-34
C10928,Regular,25-34
C10929,Regular,55+
C10930,Loyal,18-24
C10931,Loyal,18-24
C10932,Regular,25-34
C10933,New,35-44
C10934,Regular,18-24
C10935,Regular,35-44
C10936,New,25-34
C10937,Loyal,25-34
C10938,New,25-34
C10939,New,25-34
C10940,New,18-24
C10941,Regular,18-24
C10942,Regular,25-34
C10943,New,35-44
C10944,Regular,35-44
C10945,Regular,25-34
C10946,Regular,25-34
C10947,New,25-34
C10948,Loyal,25-34
C10949,New,18-24
C10950,Loyal,45-54
C10951,New,35-44
C10952,Regular,35-44
C10953,New,25-34
C10954,New,35-44
C10955,Loyal,35-44
C10956,Loyal,18-24
C10957,Regular,45-54
C10958,Regular,25-34
C10959,Regular,18-24
C10960,Loyal,18-24
C10961,New,35-44
C10962,Regular,35-44
C10963,Regular,35-44
C10964,Regular,45-54
C10965,Loyal,25-34
C10966,New,25-34
C10967,New,35-44
C10968,Regular,55+
C10969,Regular,25-34
C10970,New,55+
C10971,Regular,18-24
C10972,Loyal,35-44
C10973,New,35-44
C10974,Regular,45-54
C10975,Regular,18-24
C10976,Regular,18-24
C10977,Loyal,18-24
C10978,Regular,35-44
C10979,Regular,35-44
C10980,Regular,45-54
C10981,Regular,25-34
C10982,Regular,18-24
C10983,Loyal,25-34
C10984,Regular,18-24
C10985,New,35-44
C10986,New,45-54
C10987,New,55+
C10988,New,25-34
C10989,Loyal,18-24
C10990,Regular,25-34
C10991,Regular,35-44
C10992,Regular,55+
C10993,Loyal,18-24
C10994,Regular,18-24
C10995,Loyal,35-44
C10996,Regular,35-44
C10997,Loyal,25-34
C10998,Regular,45-54
C10999,New,18-24
C11000,Regular,45-54
C11001,Regular,25-34
C11002,New,18-24
C11003,Regular,25-34
C11004,New,18-24
C11005,New,25-34
C11006,Loyal,35-44
C11007,Regular,25-34
C11008,Loyal,35-44
C11009,Regular,25-34
C11010,Regular,18-24
C11011,Regular,55+
C11012,Regular,45-54
C11013,Loyal,18-24
C11014,New,25-34
C11015,Loyal,35-44
C11016,Loyal,18-24
C11017,Regular,25-34
C11018,Loyal,25-34
C11019,Regular,25-34
C11020,Loyal,18-24
C11021,Regular,35-44
C11022,New,25-34
C11023,Loyal,25-34
C11024,Regular,35-44
C11025,Regular,35-44
C11026,Regular,25-34
C11027,New,45-54
C11028,Regular,35-44
C11029,Loyal,25-34
C11030,New,25-34
C11031,New,35-44
C11032,New,25-34
C11033,Regular,25-34
C11034,Regular,35-44
C11035,Regular,25-34
C11036,Loyal,35-44
C11037,Regular,25-34
C11038,New,18-24
C11039,Loyal,25-34
C11040,Regular,25-34
C11041,Regular,35-44
C11042,Regular,35-44
C11043,Loyal,25-34
C11044,Regular,55+
C11045,Regular,18-24
C11046,Regular,25-34
C11047,New,25-34
C11048,Regular,25-34
C11049,Regular,35-44
C11050,New,18-24
C11051,New,18-24
C11052,New,25-34
C11053,Regular,35-44
C11054,Loyal,45-54
C11055,Loyal,35-44
C11056,Regular,18-24
C11057,Regular,25-34
C11058,Loyal,18-24
C11059,New,25-34
C11060,Regular,45-54
C11061,Regular,25-34
C11062,New,18-24
C11063,Loyal,25-34
C11064,Loyal,18-24
C11065,New,25-34
C11066,New,25-34
C11067,New,25-34
C11068,Regular,55+
C11069,Regular,25-34
C11070,Regular,45-54
C11071,New,35-44
C11072,Loyal,35-44
C11073,Regular,25-34
C11074,New,18-24
C11075,New,35-44
C11076,Regular,25-34
C11077,Regular,18-24
C11078,New,25-34
C11079,New,35-44
C11080,Loyal,55+
C11081,Loyal,25-34
C11082,Regular,25-34
C11083,Regular,45-54
C11084,Regular,25-34
C11085,Regular,18-24
C11086,Regular,25-34
C11087,Loyal,45-54
C11088,Regular,18-24
C11089,Regular,25-34
C11090,Regular,25-34
C11091,Loyal,45-54
C11092,Regular,55+
C11093,New,25-34
C11094,Regular,55+
C11095,Regular,18-24
C11096,New,18-24
C11097,Regular,55+
C11098,Loyal,25-34
C11099,Regular,18-24
C11100,Loyal,25-34
C11101,New,35-44
C11102,Loyal,45-54
C11103,Regular,45-54
C11104,Regular,25-34
C11105,Regular,45-54
C11106,New,25-34
C11107,Regular,35-44
C11108,Regular,35-44
C11109,New,25-34
C11110,Regular,18-24
C11111,Regular,25-34
C11112,New,35-44
C11113,New,18-24
C11114,Regular,18-24
C11115,Regular,25-34
C11116,Loyal,18-24
C11117,Loyal,35-44
C11118,Regular,25-34
C11119,Regular,18-24
C11120,Regular,35-44
C11121,Regular,45-54
C11122,New,18-24
C11123,Regular,25-34
C11124,Regular,55+
C11125,New,25-34
C11126,Regular,55+
C11127,Loyal,25-34
C11128,Regular,25-34
C11129,Regular,25-34
C11130,Loyal,18-24
C11131,Regular,45-54
C11132,New,55+
C11133,Regular,55+
C11134,Regular,45-54
C11135,Regular,45-54
C11136,New,35-44
C11137,New,45-54
C11138,Loyal,25-34
C11139,Regular,25-34
C11140,Loyal,35-44
C11141,Regular,45-54
C11142,Loyal,35-44
C11143,New,45-54
C11144,Regular,25-34
C11145,New,35-44
C11146,Regular,55+
C11147,Regular,18-24
C11148,Regular,45-54
C11149,Loyal,25-34
C11150,Loyal,35-44
C11151,New,45-54
C11152,Regular,25-34
C11153,Regular,25-34
C11154,Regular,25-34
C11155,Loyal,18-24
C11156,New,25-34
C11157,Loyal,25-34
C11158,New,45-54
C11159,Regular,18-24
C11160,Regular,25-34
C11161,New,55+
C11162,Regular,45-54
C11163,Loyal,35-44
C11164,Regular,35-44
C11165,Regular,25-34
C11166,Regular,25-34
C11167,New,18-24
C11168,New,35-44
C11169,Regular,25-34
C11170,New,35-44
C11171,Loyal,25-34
C11172,Regular,25-34
C11173,Loyal,25-34
C11174,Regular,45-54
C11175,Loyal,25-34
C11176,Regular,25-34
C11177,Regular,18-24
C11178,Loyal,18-24
C11179,Regular,35-44
C11180,New,18-24
C11181,Regular,18-24
C11182,Loyal,45-54
C11183,Regular,25-34
C11184,Regular,18-24
C11185,Regular,18-24
C11186,Loyal,18-24
C11187,New,25-34
C11188,Regular,35-44
C11189,New,35-44
C11190,Regular,18-24
C11191,Regular,35-44
C11192,New,25-34
C11193,New,25-34
C11194,Regular,45-54
C11195,New,25-34
C11196,New,18-24
C11197,Loyal,45-54
C11198,Regular,25-34
C11199,Regular,25-34
C11200,Loyal,35-44
C11201,New,35-44
C11202,Regular,45-54
C11203,Regular,18-24
C11204,Regular,25-34
C11205,Loyal,18-24
C11206,Loyal,25-34
C11207,Regular,25-34
C11208,New,35-44
C11209,New,18-24
C11210,Regular,18-24
C11211,New,25-34
C11212,Regular,55+
C11213,Regular,45-54
C11214,New,55+
C11215,Loyal,25-34
C11216,New,18-24
C11217,Regular,25-34
C11218,Regular,35-44
C11219,Regular,18-24
C11220,Regular,25-34
C11221,New,18-24
C11222,Regular,25-34
C11223,Regular,25-34
C11224,Loyal,18-24
C11225,Regular,25-34
C11226,Regular,25-34
C11227,Regular,25-34
C11228,Loyal,35-44
C11229,New,18-24
C11230,Regular,35-44
C11231,Regular,18-24
C11232,Regular,25-34
C11233,New,35-44
C11234,Regular,55+
C11235,New,25-34
C11236,Regular,18-24
C11237,Regular,25-34
C11238,Loyal,25-34
C11239,Regular,25-34
C11240,New,18-24
C11241,New,25-34
C11242,Loyal,18-24
C11243,New,35-44
C11244,Regular,35-44
C11245,New,18-24
C11246,Regular,45-54
C11247,Regular,35-44
C11248,Regular,25-34
C11249,Regular,18-24
C11250,Loyal,35-44
C11251,Regular,25-34
C11252,Regular,45-54
C11253,Loyal,18-24
C11254,Loyal,18-24
C11255,Regular,55+
C11256,Loyal,55+
C11257,New,18-24
C11258,Regular,35-44
C11259,Loyal,25-34
C11260,New,35-44
C11261,New,45-54
C11262,New,18-24
C11263,Regular,25-34
C11264,Regular,18-24
C11265,Regular,18-24
C11266,Loyal,18-24
C11267,Regular,45-54
C11268,New,25-34
C11269,Loyal,25-34
C11270,New,35-44
C11271,New,25-34
C11272,New,25-34
C11273,Regular,18-24
C11274,New,25-34
C11275,New,18-24
C11276,New,35-44
C11277,New,25-34
C11278,Regular,35-44
C11279,Loyal,35-44
C11280,Regular,35-44
C11281,New,25-34
C11282,New,25-34
C11283,Loyal,45-54
C11284,New,18-24
C11285,Loyal,18-24
C11286,New,35-44
C11287,Loyal,45-54
C11288,Regular,25-34
C11289,Regular,35-44
C11290,Regular,25-34
C11291,Regular,18-24
C11292,New,35-44
C11293,Regular,45-54
C11294,Regular,55+
C11295,New,18-24
C11296,New,35-44
C11297,Regular,25-34
C11298,New,18-24
C11299,Regular,35-44
C11300,New,18-24
C11301,Regular,25-34
C11302,New,25-34
C11303,Regular,25-34
C11304,New,25-34
C11305,New,25-34
C11306,New,25-34
C11307,Loyal,25-34
C11308,New,35-44
C11309,Regular,45-54
C11310,New,25-34
C11311,New,25-34
C11312,Regular,35-44
C11313,Regular,25-34
C11314,Loyal,25-34
C11315,Loyal,35-44
C11316,Regular,18-24
C11317,Regular,25-34
C11318,Regular,25-34
C11319,Regular,18-24
C11320,Loyal,25-34
C11321,Regular,35-44
C11322,Regular,35-44
C11323,New,18-24
C11324,New,55+
C11325,Loyal,35-44
C11326,New,25-34
C11327,Regular,25-34
C11328,New,25-34
C11329,Loyal,45-54
C11330,New,25-34
C11331,Loyal,35-44
C11332,New,25-34
C11333,Loyal,25-34
C11334,Regular,25-34
C11335,New,35-44
C11336,Regular,25-34
C11337,New,18-24
C11338,New,25-34
C11339,Loyal,45-54
C11340,Regular,35-44
C11341,Regular,25-34
C11342,New,45-54
C11343,Regular,18-24
C11344,Loyal,18-24
C11345,Regular,18-24
C11346,Loyal,18-24
C11347,Loyal,18-24
C11348,New,35-44
C11349,New,35-44
C11350,Loyal,35-44
C11351,Regular,35-44
C11352,New,35-44
C11353,New,25-34
C11354,Regular,35-44
C11355,Regular,35-44
C11356,New,55+
C11357,New,25-34
C11358,Loyal,18-24
C11359,Regular,35-44
C11360,Regular,35-44
C11361,Regular,25-34
C11362,Regular,25-34
C11363,Regular,18-24
C11364,Regular,55+
C11365,New,18-24
C11366,Regular,18-24
C11367,Regular,18-24
C11368,Loyal,25-34
C11369,Regular,18-24
C11370,Loyal,35-44
C11371,Loyal,45-54
C11372,New,25-34
C11373,Regular,35-44
C11374,Regular,18-24
C11375,Loyal,25-34
C11376,Regular,25-34
C11377,Regular,25-34
C11378,Regular,35-44
C11379,New,18-24
C11380,New,45-54
C11381,Regular,35-44
C11382,Regular,35-44
C11383,Regular,55+
C11384,Regular,55+
C11385,New,25-34
C11386,Regular,25-34
C11387,New,25-34
C11388,Loyal,35-44
C11389,Loyal,25-34
C11390,Regular,55+
C11391,New,25-34
C11392,New,25-34
C11393,Regular,25-34
C11394,Regular,45-54
C11395,Regular,18-24
C11396,New,25-34
C11397,Regular,25-34
C11398,Regular,18-24
C11399,Regular,25-34
C11400,Regular,25-34
C11401,New,18-24
C11402,Regular,25-34
C11403,Loyal,55+
C11404,Regular,55+
C11405,Loyal,25-34
C11406,Regular,25-34
C11407,New,25-34
C11408,Regular,55+
C11409,Regular,25-34
C11410,Regular,25-34
C11411,New,18-24
C11412,Regular,25-34
C11413,New,18-24
C11414,New,35-44
C11415,Regular,25-34
C11416,New,25-34
C11417,Loyal,25-34
C11418,Regular,45-54
C11419,Regular,18-24
C11420,Regular,25-34
C11421,Regular,35-44
C11422,New,45-54
C11423,Loyal,25-34
C11424,Regular,25-34
C11425,Loyal,25-34
C11426,Regular,45-54
C11427,New,18-24
C11428,Regular,25-34
C11429,New,18-24
C11430,Regular,18-24
C11431,New,18-24
C11432,Regular,55+
C11433,Loyal,25-34
C11434,Regular,55+
C11435,Loyal,25-34
C11436,Regular,55+
C11437,Regular,35-44
C11438,Loyal,18-24
C11439,Loyal,35-44
C11440,Regular,25-34
C11441,New,25-34
C11442,Regular,25-34
C11443,New,25-34
C11444,Regular,35-44
C11445,Regular,35-44
C11446,Loyal,25-34
C11447,Loyal,45-54
C11448,Regular,55+
C11449,New,18-24
C11450,Loyal,18-24
C11451,New,25-34
C11452,Regular,35-44
C11453,New,25-34
C11454,Regular,25-34
C11455,Loyal,35-44
C11456,New,35-44
C11457,Regular,18-24
C11458,New,45-54
C11459,Loyal,35-44
C11460,Loyal,25-34
C11461,New,35-44
C11462,New,18-24
C11463,Regular,25-34
C11464,Regular,18-24
C11465,Regular,18-24
C11466,New,25-34
C11467,New,18-24
C11468,Regular,35-44
C11469,New,35-44
C11470,Loyal,18-24
C11471,New,18-24
C11472,New,35-44
C11473,Loyal,18-24
C11474,Regular,25-34
C11475,Regular,25-34
C11476,New,45-54
C11477,Regular,45-54
C11478,Regular,35-44
C11479,New,25-34
C11480,Loyal,35-44
C11481,Regular,25-34
C11482,Regular,25-34
C11483,Regular,25-34
C11484,Regular,35-44
C11485,New,18-24
C11486,Regular,18-24
C11487,Regular,35-44
C11488,Regular,45-54
C11489,Regular,35-44
C11490,Regular,25-34
C11491,Loyal,45-54
C11492,New,35-44
C11493,Regular,25-34
C11494,Regular,25-34
C11495,Regular,18-24
C11496,Regular,25-34
C11497,New,25-34
C11498,Regular,25-34
C11499,New,25-34
C11500,Loyal,18-24
C11501,New,45-54
C11502,Loyal,18-24
C11503,Regular,25-34
C11504,Regular,35-44
C11505,Regular,25-34
C11506,Loyal,25-34
C11507,Loyal,25-34
C11508,New,45-54
C11509,Regular,55+
C11510,Regular,35-44
C11511,New,35-44
C11512,Regular,18-24
C11513,Loyal,45-54
C11514,Regular,55+
C11515,Regular,25-34
C11516,Regular,35-44
C11517,Regular,25-34
C11518,New,25-34
C11519,Regular,45-54
C11520,Loyal,35-44
C11521,Regular,25-34
C11522,New,35-44
C11523,New,45-54
C11524,New,35-44
C11525,Regular,25-34
C11526,Regular,25-34
C11527,New,55+
C11528,Loyal,25-34
C11529,Regular,55+
C11530,Regular,45-54
C11531,Loyal,35-44
C11532,New,25-34
C11533,Loyal,25-34
C11534,New,35-44
C11535,Regular,25-34
C11536,Loyal,35-44
C11537,Loyal,35-44
C11538,Regular,25-34
C11539,Regular,35-44
C11540,Regular,25-34
C11541,Loyal,25-34
C11542,New,25-34
C11543,Loyal,45-54
C11544,Regular,25-34
C11545,Regular,25-34
C11546,Regular,25-34
C11547,Regular,25-34
C11548,Loyal,25-34
C11549,Regular,18-24
C11550,Loyal,45-54
C11551,New,25-34
C11552,Regular,35-44
C11553,Loyal,18-24
C11554,Regular,55+
C11555,Regular,25-34
C11556,Regular,45-54
C11557,Loyal,35-44
C11558,Loyal,35-44
C11559,New,45-54
C11560,Loyal,18-24
C11561,Regular,35-44
C11562,New,25-34
C11563,Loyal,35-44
C11564,Regular,55+
C11565,Loyal,45-54
C11566,New,18-24
C11567,New,25-34
C11568,Regular,25-34
C11569,New,18-24
C11570,Regular,18-24
C11571,New,25-34
C11572,Regular,55+
C11573,New,25-34
C11574,New,35-44
C11575,Regular,25-34
C11576,New,35-44
C11577,Regular,55+
C11578,Loyal,35-44
C11579,Regular,18-24
C11580,Loyal,25-34
C11581,New,55+
C11582,New,25-34
C11583,Loyal,35-44
C11584,Regular,18-24
C11585,Regular,18-24
C11586,Regular,45-54
C11587,Regular,25-34
C11588,New,25-34
C11589,Regular,25-34
C11590,Regular,55+
C11591,Regular,18-24
C11592,Loyal,45-54
C11593,Regular,25-34
C11594,New,45-54
C11595,Loyal,55+
C11596,Regular,25-34
C11597,Regular,18-24
C11598,New,18-24
C11599,New,35-44
C11600,Regular,18-24
C11601,Regular,25-34
C11602,Loyal,25-34
C11603,Loyal,25-34
C11604,Loyal,18-24
C11605,Regular,45-54
C11606,Regular,45-54
C11607,Regular,25-34
C11608,New,35-44
C11609,New,35-44
C11610,Regular,35-44
C11611,Loyal,25-34
C11612,New,25-34
C11613,New,35-44
C11614,Loyal,35-44
C11615,New,25-34
C11616,Regular,25-34
C11617,Regular,25-34
C11618,New,25-34
C11619,Loyal,25-34
C11620,New,25-34
C11621,Regular,25-34
C11622,New,45-54
C11623,New,18-24
C11624,New,25-34
C11625,New,25-34
C11626,New,25-34
C11627,Regular,25-34
C11628,Regular,45-54
C11629,Regular,25-34
C11630,Regular,45-54
C11631,Loyal,45-54
C11632,Loyal,35-44
C11633,Regular,35-44
C11634,Loyal,35-44
C11635,New,25-34
C11636,Regular,55+
C11637,Regular,25-34
C11638,Regular,18-24
C11639,Regular,25-34
C11640,Regular,35-44
C11641,Loyal,18-24
C11642,Loyal,45-54
C11643,Regular,25-34
C11644,Regular,45-54
C11645,New,25-34
C11646,New,25-34
C11647,Regular,18-24
C11648,Regular,25-34
C11649,New,25-34
C11650,Loyal,55+
C11651,Regular,25-34
C11652,Regular,35-44
C11653,New,25-34
C11654,New,18-24
C11655,Loyal,25-34
C11656,Regular,18-24
C11657,Loyal,45-54
C11658,Loyal,35-44
C11659,Regular,25-34
C11660,New,35-44
C11661,Loyal,18-24
C11662,Loyal,35-44
C11663,Regular,45-54
C11664,Regular,45-54
C11665,Regular,25-34
C11666,Regular,25-34
C11667,Regular,25-34
C11668,Loyal,55+
C11669,Regular,45-54
C11670,New,25-34
C11671,Regular,35-44
C11672,New,45-54
C11673,New,25-34
C11674,Loyal,45-54
C11675,New,25-34
C11676,New,25-34
C11677,New,18-24
C11678,Regular,25-34
C11679,Regular,45-54
C11680,New,25-34
C11681,New,18-24
C11682,New,25-34
C11683,Regular,25-34
C11684,New,35-44
C11685,Loyal,25-34
C11686,Regular,18-24
C11687,New,35-44
C11688,Regular,45-54
C11689,Regular,25-34
C11690,Regular,35-44
C11691,New,45-54
C11692,Regular,35-44
C11693,Regular,35-44
C11694,Loyal,35-44
C11695,New,25-34
C11696,Regular,35-44
C11697,Regular,45-54
C11698,Loyal,25-34
C11699,Loyal,45-54
C11700,New,35-44
C11701,New,25-34
C11702,Regular,35-44
C11703,New,25-34
C11704,Regular,45-54
C11705,New,25-34
C11706,Regular,45-54
C11707,Loyal,25-34
C11708,Loyal,35-44
C11709,Regular,55+
C11710,Regular,18-24
C11711,Loyal,35-44
C11712,New,18-24
C11713,Regular,45-54
C11714,Regular,35-44
C11715,New,55+
C11716,Regular,45-54
C11717,New,18-24
C11718,Regular,18-24
C11719,New,35-44
C11720,New,25-34
C11721,New,18-24
C11722,Loyal,18-24
C11723,Regular,25-34
C11724,Regular,18-24
C11725,Regular,45-54
C11726,Regular,45-54
C11727,New,35-44
C11728,Regular,18-24
C11729,New,18-24
C11730,New,25-34
C11731,Regular,55+
C11732,New,25-34
C11733,New,25-34
C11734,Regular,18-24
C11735,Regular,35-44
C11736,Regular,35-44
C11737,Regular,18-24
C11738,Regular,25-34
C11739,Regular,35-44
C11740,New,25-34
C11741,Regular,35-44
C11742,Regular,45-54
C11743,New,35-44
C11744,Loyal,35-44
C11745,Loyal,45-54
C11746,New,45-54
C11747,New,25-34
C11748,New,18-24
C11749,New,45-54
C11750,New,25-34
C11751,Regular,45-54
C11752,Loyal,18-24
C11753,Regular,45-54
C11754,New,35-44
C11755,Regular,35-44
C11756,Regular,25-34
C11757,Loyal,55+
C11758,Loyal,25-34
C11759,Loyal,25-34
C11760,Regular,18-24
C11761,Regular,55+
C11762,New,25-34
C11763,Regular,35-44
C11764,New,35-44
C11765,Regular,45-54
C11766,Regular,35-44
C11767,New,25-34
C11768,New,35-44
C11769,New,35-44
C11770,New,18-24
C11771,New,18-24
C11772,New,18-24
C11773,New,25-34
C11774,New,25-34
C11775,Loyal,35-44
C11776,New,55+
C11777,New,25-34
C11778,Regular,35-44
C11779,Loyal,25-34
C11780,Regular,25-34
C11781,New,35-44
C11782,Regular,55+
C11783,Regular,18-24
C11784,Regular,25-34
C11785,Regular,18-24
C11786,Loyal,25-34
C11787,Loyal,35-44
C11788,Regular,45-54
C11789,Regular,35-44
C11790,Regular,25-34
C11791,Loyal,45-54
C11792,New,25-34
C11793,Loyal,35-44
C11794,New,25-34
C11795,Regular,45-54
C11796,Loyal,35-44
C11797,New,45-54
C11798,Regular,25-34
C11799,New,35-44
C11800,Regular,35-44
C11801,New,35-44
C11802,Regular,25-34
C11803,Regular,18-24
C11804,Loyal,25-34
C11805,Loyal,25-34
C11806,New,45-54
C11807,Regular,45-54
C11808,New,18-24
C11809,New,55+
C11810,New,18-24
C11811,Loyal,25-34
C11812,Loyal,25-34
C11813,New,45-54
C11814,New,35-44
C11815,New,25-34
C11816,Regular,35-44
C11817,Regular,18-24
C11818,New,25-34
C11819,Regular,25-34
C11820,New,25-34
C11821,Loyal,45-54
C11822,Regular,35-44
C11823,Regular,25-34
C11824,Regular,25-34
C11825,Loyal,18-24
C11826,New,25-34
C11827,Regular,25-34
C11828,Loyal,25-34
C11829,New,35-44
C11830,New,25-34
C11831,Regular,25-34
C11832,Loyal,55+
C11833,Regular,25-34
C11834,Loyal,25-34
C11835,Regular,25-34
C11836,New,25-34
C11837,Regular,25-34
C11838,Regular,25-34
C11839,New,45-54
C11840,New,35-44
C11841,New,35-44
C11842,Regular,25-34
C11843,Loyal,25-34
C11844,Regular,25-34
C11845,Loyal,18-24
C11846,New,25-34
C11847,Loyal,25-34
C11848,Loyal,18-24
C11849,New,18-24
C11850,Loyal,25-34
C11851,New,25-34
C11852,Loyal,25-34
C11853,Loyal,18-24
C11854,Regular,25-34
C11855,Regular,25-34
C11856,New,18-24
C11857,Regular,25-34
C11858,Regular,18-24
C11859,Regular,35-44
C11860,Regular,25-34
C11861,Loyal,25-34
C11862,New,18-24
C11863,Loyal,25-34
C11864,Loyal,25-34
C11865,Regular,55+
C11866,New,45-54
C11867,New,18-24
C11868,New,35-44
C11869,Regular,25-34
C11870,Regular,18-24
C11871,Loyal,35-44
C11872,Regular,18-24
C11873,Regular,25-34
C11874,Regular,35-44
C11875,Loyal,25-34
C11876,Loyal,55+
C11877,Loyal,35-44
C11878,Regular,35-44
C11879,Regular,25-34
C11880,Loyal,18-24
C11881,Regular,35-44
C11882,New,55+
C11883,New,25-34
C11884,New,55+
C11885,Regular,18-24
C11886,New,25-34
C11887,New,18-24
C11888,New,25-34
C11889,Regular,35-44
C11890,Regular,25-34
C11891,Regular,45-54
C11892,New,25-34
C11893,New,25-34
C11894,Regular,35-44
C11895,Regular,18-24
